id_bien_immo;code_local;type_local;surf_re;nbre_piece;surf_car;id_com
26045;2;Appartement;67;3;68.11;3024
26046;2;Appartement;38;2;40.76;3024
26047;2;Appartement;60;3;59.6;3023
26048;2;Appartement;49;2;49.7;3027
26049;2;Appartement;45;2;44.53;3024
26050;2;Appartement;63;3;63.4;3026
26051;1;Maison;100;4;100.3;3026
26052;2;Appartement;50;2;50;3026
26053;2;Appartement;71;3;71.02;3024
26054;2;Appartement;70;4;69.64;3027
26055;2;Appartement;32;1;33;3023
26056;2;Appartement;16;1;16.52;3023
26057;2;Appartement;35;2;33.18;3019
26058;2;Appartement;63;4;56.92;3026
26059;2;Appartement;14;1;14.51;3019
26060;2;Appartement;56;3;56;3022
26061;2;Appartement;35;1;36.77;3023
26062;2;Appartement;38;2;40.45;3020
26063;2;Appartement;48;3;44.73;3025
26064;2;Appartement;26;1;35.01;3022
26065;2;Appartement;20;1;18.54;3020
26066;2;Appartement;50;2;53.6;3026
26067;2;Appartement;69;3;68.86;3026
26068;2;Appartement;42;2;46.09;3024
26069;2;Appartement;59;3;60.14;3020
26070;2;Appartement;89;4;88.11;3021
26071;2;Appartement;57;3;58.07;3019
26072;2;Appartement;44;2;45.57;3024
26073;2;Appartement;76;4;75.5;3026
26074;1;Maison;104;5;115;3027
26075;2;Appartement;35;2;34.26;3023
26076;2;Appartement;77;4;77.2;3026
26077;2;Appartement;47;3;47.92;3019
26078;2;Appartement;47;3;47.68;3023
26079;2;Appartement;82;3;83.15;3025
26080;2;Appartement;49;3;50.43;3019
26081;2;Appartement;30;1;29.57;3019
26082;2;Appartement;23;1;23.84;3024
26083;2;Appartement;78;4;77.65;3023
26084;2;Appartement;30;1;28.8;3021
26085;2;Appartement;58;3;60.81;3021
26086;2;Appartement;40;2;38.4;3025
26087;2;Appartement;87;4;86.42;3026
26088;2;Appartement;38;2;38.39;3026
26089;2;Appartement;26;2;24.42;3024
26090;2;Appartement;24;1;23.25;3024
26091;2;Appartement;64;3;71.27;3023
26092;2;Appartement;27;1;28.2;3021
26093;2;Appartement;47;3;45.07;3025
26094;2;Appartement;45;2;45.9;3026
26095;2;Appartement;34;2;32.52;3023
26096;2;Appartement;20;1;19.64;3021
26097;2;Appartement;76;3;77.56;3022
26098;2;Appartement;48;2;49.26;3021
26099;2;Appartement;62;3;62.15;3021
26100;2;Appartement;102;3;118.02;3023
26101;2;Appartement;78;3;76.81;3026
26102;2;Appartement;37;2;17.08;3024
26103;2;Appartement;68;3;67.09;3023
26104;2;Appartement;43;2;43.31;3027
26105;2;Appartement;74;3;73.01;3023
26106;2;Appartement;57;2;53.93;3023
26107;2;Appartement;33;3;46.96;3021
26108;2;Appartement;24;1;23.57;3023
26109;2;Appartement;29;1;29;3023
26110;2;Appartement;53;3;55.01;3021
26111;2;Appartement;65;3;65.18;3026
26112;2;Appartement;33;3;46.48;3021
26113;2;Appartement;72;3;71.78;3019
26114;2;Appartement;49;2;49.27;3019
26115;2;Appartement;70;3;67.36;3026
26116;2;Appartement;70;3;70.2;3021
26117;2;Appartement;56;3;57.21;3026
26118;2;Appartement;31;1;28.45;3021
26119;2;Appartement;48;3;56.02;3023
26120;2;Appartement;59;3;60.25;3023
26121;2;Appartement;38;3;36.4;3023
26122;2;Appartement;38;2;38.73;3024
26123;2;Appartement;63;4;63.02;3024
26124;2;Appartement;48;3;63.02;3024
26125;2;Appartement;50;2;50.3;3023
26126;2;Appartement;75;4;76.1;3026
26127;2;Appartement;20;1;21.02;3026
26128;2;Appartement;25;1;20.08;3025
26129;2;Appartement;25;1;34.21;3023
26130;2;Appartement;58;3;58.8;3026
26131;2;Appartement;49;3;40.77;3026
26132;2;Appartement;78;4;77.89;3024
26133;2;Appartement;70;4;70.04;3021
26134;2;Appartement;90;4;55.41;3021
26135;2;Appartement;75;3;64.54;3024
26136;2;Appartement;45;2;45.25;3021
26137;2;Appartement;45;2;45.68;3024
26138;2;Appartement;32;1;31.04;3024
26139;2;Appartement;74;4;74.34;3024
26140;2;Appartement;49;3;49.68;3021
26141;2;Appartement;68;3;68.79;3025
26142;2;Appartement;52;2;52.09;3026
26143;2;Appartement;36;2;35.99;3023
26144;2;Appartement;65;3;60.9;3024
26145;2;Appartement;52;2;53.11;3023
26146;2;Appartement;69;4;66.47;3024
26147;2;Appartement;71;3;69.05;3020
26148;2;Appartement;12;1;16.75;3021
26149;2;Appartement;89;4;88.93;3026
26150;2;Appartement;70;3;71.47;3020
26151;2;Appartement;59;3;60;3022
26152;2;Appartement;53;2;52.2;3021
26153;2;Appartement;59;3;53.4;3024
26154;2;Appartement;53;2;57.6;3021
26155;2;Appartement;25;1;18.06;3021
26156;1;Maison;92;5;90.67;3023
26157;2;Appartement;81;5;79.36;3020
26158;2;Appartement;58;3;54.86;3020
26159;2;Appartement;67;3;66.75;3025
26160;2;Appartement;20;1;17.81;3025
26161;2;Appartement;64;3;64.39;3026
26162;2;Appartement;42;2;44.43;3024
26163;2;Appartement;58;3;60.6;3023
26164;2;Appartement;30;2;31.28;3021
26165;2;Appartement;54;2;52.23;3024
26166;2;Appartement;75;4;75.25;3026
26167;2;Appartement;66;3;67.26;3025
26168;2;Appartement;44;2;44.28;3023
26169;2;Appartement;85;4;84.6;3022
26170;2;Appartement;30;1;26.8;3020
26171;2;Appartement;46;3;39.4;3019
26172;2;Appartement;80;4;81.12;3025
26173;2;Appartement;51;2;56.8;3025
26174;2;Appartement;35;2;38.94;3025
26175;2;Appartement;24;1;24.97;3025
26176;2;Appartement;46;2;26.04;3024
26177;2;Appartement;112;7;43.93;3022
26178;2;Appartement;55;3;57.8;3021
26179;2;Appartement;60;3;60.02;3027
26180;2;Appartement;18;1;18.09;3026
26181;2;Appartement;16;1;33.63;3023
26182;2;Appartement;73;4;73.25;3024
26183;2;Appartement;55;3;44.26;3023
26184;2;Appartement;23;1;19.05;3023
26185;2;Appartement;26;2;26.88;3019
26186;2;Appartement;83;2;80.71;3020
26187;2;Appartement;16;1;35.72;3025
26188;2;Appartement;37;2;37.7;3020
26189;2;Appartement;24;1;24.02;3024
26190;2;Appartement;67;3;66.4;3026
26191;2;Appartement;25;2;24;3025
26192;2;Appartement;69;4;60.9;3024
26193;2;Appartement;68;4;67.51;3023
26194;2;Appartement;55;3;55.68;3025
26195;2;Appartement;45;3;47.16;3024
26196;2;Appartement;36;2;37.27;3019
26197;2;Appartement;82;4;82.51;3021
26198;2;Appartement;20;1;13.08;3024
26199;2;Appartement;19;1;17.33;3026
26200;2;Appartement;23;1;21.22;3019
26201;2;Appartement;63;3;63.51;3024
26202;2;Appartement;65;3;65.11;3024
26203;2;Appartement;72;4;88.55;3026
26204;2;Appartement;83;5;81.55;3024
26205;2;Appartement;31;2;31.08;3023
26206;2;Appartement;67;3;61.8;3026
26207;2;Appartement;49;2;49.01;3021
26208;2;Appartement;106;4;105.77;3025
26209;2;Appartement;38;2;37.75;3024
26210;2;Appartement;80;4;74.02;3024
26211;2;Appartement;63;3;56.52;3025
26212;2;Appartement;40;2;40.81;3026
26213;2;Appartement;36;2;37.8;3025
26214;2;Appartement;40;2;42.81;3019
26215;2;Appartement;66;1;66.05;3025
26216;2;Appartement;39;2;42.01;3024
26217;2;Appartement;62;4;64.48;3025
26218;2;Appartement;38;2;39.02;3024
26219;2;Appartement;20;1;20.69;3021
26220;2;Appartement;56;3;59.81;3023
26221;2;Appartement;45;2;35.16;3025
26222;2;Appartement;81;4;79.85;3024
26223;2;Appartement;28;2;18.62;3025
26224;2;Appartement;42;2;38.15;3022
26225;2;Appartement;90;5;85.05;3024
26226;2;Appartement;94;4;94.15;3027
26227;1;Maison;40;3;39.04;3022
26228;2;Appartement;57;3;56.93;3023
26229;2;Appartement;40;2;40.39;3025
26230;2;Appartement;53;3;56.14;3024
26231;2;Appartement;28;1;29.04;3021
26232;2;Appartement;90;4;86.45;3024
26233;2;Appartement;76;3;74.87;3026
26234;2;Appartement;84;4;85.41;3025
26235;2;Appartement;24;2;25.36;3026
26236;2;Appartement;29;1;28.8;3019
26237;2;Appartement;52;3;52.21;3025
26238;2;Appartement;16;1;16.5;3024
26239;2;Appartement;47;2;47.24;3024
26240;2;Appartement;51;3;50.49;3025
26241;1;Maison;132;6;133.03;3020
26242;2;Appartement;31;1;31.81;3025
26243;2;Appartement;46;2;45.04;3024
26244;2;Appartement;79;4;78.6;3026
26245;2;Appartement;58;3;77.56;3023
26246;2;Appartement;73;3;70.24;3025
26247;2;Appartement;56;3;57.55;3025
26248;2;Appartement;36;2;35.54;3019
26249;2;Appartement;44;2;47.14;3024
26250;2;Appartement;22;1;19.57;3020
26251;2;Appartement;53;3;50.03;3024
26252;2;Appartement;56;3;55.58;3024
26253;2;Appartement;59;3;58.8;3019
26254;2;Appartement;51;3;50.94;3024
26255;2;Appartement;36;2;36.21;3019
26256;2;Appartement;37;1;37.08;3019
26257;2;Appartement;56;3;53.89;3026
26258;2;Appartement;67;4;69;3024
26259;2;Appartement;56;3;57.15;3026
26260;2;Appartement;56;3;60.31;3020
26261;2;Appartement;20;1;21.57;3020
26262;2;Appartement;45;2;45.08;3023
26263;2;Appartement;40;2;38.94;3021
26264;2;Appartement;14;1;14.04;3020
26265;2;Appartement;60;3;49.47;3023
26266;2;Appartement;93;3;87.29;3020
26267;2;Appartement;55;3;55.02;3023
26268;2;Appartement;72;3;72.09;3019
26269;2;Appartement;68;4;67.65;3024
26270;2;Appartement;37;2;40.07;3022
26271;2;Appartement;31;2;28.45;3022
26272;2;Appartement;62;3;64.56;3021
26273;2;Appartement;55;3;63.75;3021
26274;2;Appartement;45;2;45.2;3027
26275;2;Appartement;64;3;65.07;3020
26276;2;Appartement;57;3;58.66;3024
26277;2;Appartement;53;2;54.53;3024
26278;2;Appartement;25;1;27.4;3025
26279;2;Appartement;118;5;118.15;3020
26280;2;Appartement;28;2;27.83;3023
26281;2;Appartement;48;3;48.17;3021
26282;2;Appartement;89;3;88.49;3020
26283;2;Appartement;65;4;65.05;3026
26284;2;Appartement;35;2;33.86;3024
26285;2;Appartement;40;3;46.78;3024
26286;2;Appartement;33;2;35.02;3024
26287;2;Appartement;63;4;66.22;3026
26288;2;Appartement;43;3;42.45;3024
26289;2;Appartement;70;3;70.05;3022
26290;2;Appartement;32;3;52.19;3026
26291;2;Appartement;57;3;55.91;3024
26292;2;Appartement;85;4;84.52;3026
26293;2;Appartement;98;5;99.9;3024
26294;2;Appartement;38;2;43.9;3025
26295;2;Appartement;60;3;60.36;3027
26296;2;Appartement;40;3;37.49;3019
26297;2;Appartement;34;2;34.1;3023
26298;2;Appartement;76;4;75.36;3021
26299;2;Appartement;81;4;90.72;3021
26300;2;Appartement;56;3;57.45;3026
26301;2;Appartement;60;2;66.59;3021
26302;2;Appartement;50;2;47.29;3022
26303;1;Maison;40;3;54.14;3022
26304;2;Appartement;66;3;66.45;3024
26305;2;Appartement;32;2;29.87;3024
26306;2;Appartement;45;2;44.52;3021
26307;2;Appartement;46;2;43.91;3023
26308;2;Appartement;67;3;63.2;3024
26309;2;Appartement;76;3;74.35;3020
26310;2;Appartement;26;1;25.5;3023
26311;2;Appartement;84;4;84.01;3022
26312;2;Appartement;50;2;47.46;3020
26313;2;Appartement;51;2;50.13;3023
26314;2;Appartement;91;4;91.5;3025
26315;2;Appartement;40;3;42.61;3025
26316;2;Appartement;83;4;83.8;3023
26317;2;Appartement;28;1;27.24;3020
26318;2;Appartement;166;7;140.89;3021
26319;2;Appartement;20;1;18.17;3022
26320;2;Appartement;49;2;47.73;3025
26321;2;Appartement;63;3;68.04;3024
26322;2;Appartement;74;3;65.8;3020
26323;2;Appartement;80;4;80.97;3023
26324;2;Appartement;60;4;61.55;3021
26325;2;Appartement;54;2;53.18;3026
26326;2;Appartement;85;5;96.44;3021
26327;2;Appartement;38;2;36.74;3026
26328;2;Appartement;69;3;68.94;3024
26329;2;Appartement;35;2;36.11;3019
26330;2;Appartement;60;3;59.46;3026
26331;2;Appartement;30;1;27.49;3021
26332;2;Appartement;31;2;31.2;3022
26333;2;Appartement;33;1;33.86;3025
26334;2;Appartement;92;4;92.2;3025
26335;2;Appartement;86;3;88.02;3025
26336;2;Appartement;40;2;45.43;3019
26337;2;Appartement;76;4;79.74;3024
26338;2;Appartement;68;3;68.45;3023
26339;2;Appartement;27;1;28.14;3021
26340;2;Appartement;60;3;57.98;3024
26341;2;Appartement;38;2;29.68;3024
26342;2;Appartement;84;4;86.34;3022
26343;2;Appartement;20;2;25.02;3023
26344;2;Appartement;17;1;18.83;3021
26345;2;Appartement;20;1;13.53;3024
26346;2;Appartement;21;1;20.32;3024
26347;2;Appartement;57;3;57.61;3022
26348;1;Maison;58;3;59.19;3024
26349;2;Appartement;33;2;32.67;3025
26350;2;Appartement;31;2;30.65;3020
26351;2;Appartement;88;2;50.2;3025
26352;2;Appartement;38;3;38.36;3020
26353;2;Appartement;80;4;82.02;3025
26354;2;Appartement;32;1;32.02;3024
26355;2;Appartement;50;3;50.03;3024
26356;2;Appartement;76;3;74.97;3019
26357;2;Appartement;55;2;54.19;3021
26358;2;Appartement;57;5;52.71;3025
26359;2;Appartement;34;2;34.6;3020
26360;2;Appartement;65;3;68.76;3019
26361;2;Appartement;46;2;47.68;3026
26362;2;Appartement;54;3;55.04;3025
26363;2;Appartement;40;2;34.45;3021
26364;2;Appartement;47;3;50.44;3021
26365;2;Appartement;30;1;29.94;3021
26366;2;Appartement;68;3;67.96;3021
26367;2;Appartement;44;2;52.79;3020
26368;2;Appartement;54;2;54.29;3026
26369;2;Appartement;37;2;35.9;3025
26370;2;Appartement;81;3;80.06;3021
26371;2;Appartement;33;2;33.42;3021
26372;2;Appartement;15;1;15.68;3024
26373;2;Appartement;36;1;28.63;3020
26374;2;Appartement;18;1;18.47;3023
26375;2;Appartement;58;2;56.27;3021
26376;2;Appartement;59;3;59.72;3026
26377;2;Appartement;73;3;72.34;3025
26378;2;Appartement;58;4;58.72;3021
26379;2;Appartement;1;1;9.62;3024
26380;2;Appartement;23;1;17.83;3023
26381;2;Appartement;88;3;87.11;3021
26382;2;Appartement;53;2;64.97;3025
26383;2;Appartement;69;3;67.83;3024
26384;2;Appartement;112;5;113.67;3026
26385;2;Appartement;62;3;61.72;3023
26386;2;Appartement;53;3;52.54;3025
26387;2;Appartement;30;2;31.79;3021
26388;2;Appartement;81;4;82.46;3024
26389;2;Appartement;57;3;56.91;3023
26390;2;Appartement;53;2;54.3;3027
26391;2;Appartement;52;2;50.41;3024
26392;2;Appartement;18;1;17.86;3022
26393;2;Appartement;20;1;20.16;3023
26394;2;Appartement;87;4;86.77;3026
26395;2;Appartement;65;3;61.25;3024
26396;2;Appartement;25;1;25.74;3022
26397;1;Maison;73;4;67.91;3022
26398;2;Appartement;66;3;65.93;3021
26399;2;Appartement;81;4;84.77;3021
26400;2;Appartement;47;2;48.71;3026
26401;2;Appartement;50;3;52.11;3025
26402;2;Appartement;29;1;29.9;3025
26403;2;Appartement;95;4;96.2;3025
26404;2;Appartement;91;4;89.02;3026
26405;2;Appartement;30;1;29.13;3023
26406;2;Appartement;35;2;34.37;3027
26407;2;Appartement;97;4;97.23;3024
26408;2;Appartement;68;4;65.62;3023
26409;2;Appartement;65;3;64.01;3019
26410;2;Appartement;51;3;50.93;3022
26411;2;Appartement;89;5;89.06;3021
26412;2;Appartement;28;2;30.93;3019
26413;2;Appartement;31;2;31.28;3021
26414;2;Appartement;73;3;72.02;3025
26415;2;Appartement;47;2;47.74;3021
26416;2;Appartement;67;3;68.99;3024
26417;2;Appartement;54;3;55.01;3027
26418;2;Appartement;55;3;55.61;3023
26419;2;Appartement;25;1;32.71;3021
26420;2;Appartement;66;3;67.45;3026
26421;2;Appartement;45;2;45.07;3024
26422;2;Appartement;52;2;51.94;3024
26423;2;Appartement;54;2;52.61;3023
26424;2;Appartement;52;3;53.6;3024
26425;2;Appartement;52;3;69.46;3020
26426;2;Appartement;47;3;47.37;3025
26427;2;Appartement;32;2;31.54;3021
26428;2;Appartement;80;4;78.98;3026
26429;2;Appartement;79;4;79.4;3026
26430;2;Appartement;20;1;19.7;3026
26431;2;Appartement;45;3;44.18;3024
26432;2;Appartement;100;5;100.78;3026
26433;2;Appartement;98;4;102.7;3025
26434;1;Maison;104;5;107.18;3021
26435;2;Appartement;52;2;52.73;3021
26436;2;Appartement;42;3;49.2;3026
26437;2;Appartement;50;2;48.42;3021
26438;2;Appartement;76;4;72.83;3027
26439;2;Appartement;22;1;21.76;3023
26440;2;Appartement;81;4;81.34;3024
26441;2;Appartement;50;2;50.3;3026
26442;2;Appartement;52;3;54.51;3024
26443;2;Appartement;40;2;40.04;3019
26444;2;Appartement;54;2;54.2;3024
26445;2;Appartement;36;2;35.43;3023
26446;2;Appartement;56;3;57.3;3019
26447;2;Appartement;50;1;36.01;3024
26448;2;Appartement;45;2;46.96;3020
26449;2;Appartement;56;3;55.29;3026
26450;2;Appartement;53;3;45.47;3026
26451;2;Appartement;30;2;31.76;3025
26452;2;Appartement;62;3;62.65;3024
26453;2;Appartement;56;3;58.06;3021
26454;2;Appartement;28;1;29.13;3021
26455;2;Appartement;41;2;40.99;3023
26456;2;Appartement;13;1;15.9;3025
26457;2;Appartement;20;2;21.47;3020
26458;2;Appartement;25;2;25.15;3023
26459;2;Appartement;41;2;39.73;3026
26460;2;Appartement;62;3;62.85;3023
26461;2;Appartement;21;1;21.3;3021
26462;2;Appartement;65;4;67.96;3024
26463;2;Appartement;35;2;36;3023
26464;2;Appartement;12;1;14.82;3024
26465;2;Appartement;40;2;39.52;3024
26466;2;Appartement;69;4;78.56;3019
26467;2;Appartement;62;4;63.03;3022
26468;2;Appartement;56;4;56.47;3024
26469;2;Appartement;94;5;95.52;3023
26470;2;Appartement;75;3;72.35;3019
26471;2;Appartement;67;4;68.37;3024
26472;2;Appartement;32;3;32.55;3019
26473;2;Appartement;106;3;101.67;3021
26474;2;Appartement;97;4;96.74;3022
26475;2;Appartement;63;3;63.26;3021
26476;2;Appartement;47;2;47.19;3023
26477;2;Appartement;56;3;53.88;3023
26478;2;Appartement;43;2;38.19;3024
26479;2;Appartement;37;1;37.25;3026
26480;2;Appartement;49;3;51.25;3021
26481;2;Appartement;61;3;68.76;3022
26482;2;Appartement;65;3;65.97;3026
26483;2;Appartement;48;3;48.41;3026
26484;2;Appartement;34;1;34.81;3026
26485;2;Appartement;66;3;65.92;3024
26486;2;Appartement;36;2;36.34;3025
26487;2;Appartement;60;3;60.72;3022
26488;2;Appartement;70;3;70;3023
26489;2;Appartement;70;4;91.07;3025
26490;2;Appartement;21;1;21.54;3023
26491;2;Appartement;25;1;20.5;3028
26492;2;Appartement;21;1;21.13;3029
26493;2;Appartement;28;1;26.72;3030
26494;2;Appartement;39;2;39.39;3031
26495;2;Appartement;41;2;42.47;3030
26496;2;Appartement;38;1;30.69;3031
26497;2;Appartement;75;4;68.74;3032
26498;1;Maison;31;1;49.45;3033
26499;2;Appartement;18;1;17.75;3034
26500;2;Appartement;35;2;28.73;3033
26501;2;Appartement;67;3;68.02;3028
26502;2;Appartement;42;2;41.57;3033
26503;2;Appartement;30;2;29.95;3031
26504;2;Appartement;16;1;19.04;3031
26505;2;Appartement;63;4;64.46;3034
26506;2;Appartement;50;3;53.95;3035
26507;2;Appartement;28;2;27.5;3033
26508;2;Appartement;50;2;51.05;3036
26509;2;Appartement;49;3;49.04;3029
26510;2;Appartement;49;3;50.54;3028
26511;2;Appartement;65;3;65.95;3037
26512;2;Appartement;48;2;46.1;3030
26513;2;Appartement;59;3;55.15;3031
26514;2;Appartement;66;4;67.86;3028
26515;2;Appartement;75;5;80.36;3029
26516;2;Appartement;73;3;73.02;3038
26517;2;Appartement;65;3;64.05;3039
26518;2;Appartement;52;3;52.03;3039
26519;2;Appartement;85;4;86.57;3034
26520;2;Appartement;44;3;49.17;3028
26521;2;Appartement;29;1;29.26;3035
26522;2;Appartement;71;3;70.56;3032
26523;2;Appartement;68;3;68.12;3040
26524;2;Appartement;18;1;19.12;3040
26525;2;Appartement;66;4;66.07;3036
26526;2;Appartement;28;2;31.49;3029
26527;2;Appartement;38;1;37.3;3035
26528;2;Appartement;12;1;13.1;3034
26529;2;Appartement;31;3;32.35;3034
26530;2;Appartement;25;2;27.4;3034
26531;2;Appartement;55;3;55.65;3032
26532;2;Appartement;64;3;65.69;3034
26533;1;Maison;35;2;42;3034
26534;2;Appartement;35;2;41.8;3034
26535;1;Maison;25;2;42.6;3034
26536;2;Appartement;60;3;59.6;3033
26537;1;Maison;27;2;27.32;3030
26538;2;Appartement;11;1;11.28;3030
26539;2;Appartement;58;3;58.39;3033
26540;1;Maison;20;2;24.08;3029
26541;2;Appartement;75;4;77.61;3029
26542;2;Appartement;38;2;38.12;3029
26543;2;Appartement;21;1;20.75;3028
26544;2;Appartement;78;3;78.24;3031
26545;2;Appartement;61;3;61.55;3036
26546;2;Appartement;48;2;47.77;3038
26547;2;Appartement;55;4;55.62;3028
26548;2;Appartement;59;3;56.21;3032
26549;2;Appartement;59;2;46.8;3034
26550;2;Appartement;36;2;37;3031
26551;2;Appartement;46;3;10.6;3028
26552;2;Appartement;81;3;50.4;3033
26553;2;Appartement;94;4;88.9;3036
26554;2;Appartement;48;3;49.88;3031
26555;2;Appartement;60;4;60.2;3029
26556;2;Appartement;37;2;36.54;3031
26557;2;Appartement;77;4;77.18;3035
26558;2;Appartement;40;3;40.94;3029
26559;2;Appartement;36;2;35.3;3031
26560;2;Appartement;111;3;96.88;3031
26561;2;Appartement;17;1;17.75;3028
26562;2;Appartement;12;1;11.44;3033
26563;2;Appartement;39;2;36.96;3030
26564;2;Appartement;64;3;64.35;3032
26565;2;Appartement;68;3;65.26;3028
26566;2;Appartement;102;5;97.1;3038
26567;2;Appartement;57;3;62.29;3033
26568;2;Appartement;66;3;65.73;3035
26569;2;Appartement;65;4;66.94;3035
26570;2;Appartement;89;4;95.39;3035
26571;2;Appartement;20;1;21;3030
26572;2;Appartement;74;4;74.93;3031
26573;2;Appartement;22;2;35.63;3030
26574;2;Appartement;53;2;48.47;3036
26575;2;Appartement;42;2;42.32;3038
26576;2;Appartement;21;2;21.45;3031
26577;2;Appartement;70;4;65.9;3034
26578;2;Appartement;44;2;42.15;3034
26579;2;Appartement;90;4;90.53;3036
26580;2;Appartement;69;3;61;3038
26581;2;Appartement;79;5;78.51;3032
26582;2;Appartement;73;4;73.01;3028
26583;2;Appartement;38;2;39.48;3039
26584;2;Appartement;75;4;74.58;3033
26585;2;Appartement;32;2;31.9;3028
26586;2;Appartement;23;1;27.03;3030
26587;2;Appartement;51;2;51;3034
26588;2;Appartement;39;1;37.87;3030
26589;2;Appartement;58;2;57.87;3030
26590;2;Appartement;64;3;65.61;3032
26591;2;Appartement;50;2;52;3029
26592;2;Appartement;67;3;67.11;3029
26593;2;Appartement;50;3;51.49;3036
26594;2;Appartement;67;4;56.02;3029
26595;2;Appartement;86;4;87.87;3035
26596;2;Appartement;70;4;66.51;3039
26597;1;Maison;47;4;44.04;3041
26598;2;Appartement;40;2;41.27;3034
26599;2;Appartement;17;1;17.85;3031
26600;2;Appartement;45;2;44.45;3028
26601;2;Appartement;30;1;42.71;3041
26602;2;Appartement;73;3;68.56;3036
26603;2;Appartement;78;4;81.82;3038
26604;2;Appartement;33;2;32.96;3033
26605;2;Appartement;26;1;25.09;3031
26606;2;Appartement;41;3;41;3040
26607;2;Appartement;44;2;45.07;3028
26608;2;Appartement;68;2;73.87;3029
26609;2;Appartement;68;3;62.91;3029
26610;2;Appartement;62;3;61.28;3030
26611;2;Appartement;86;4;86;3030
26612;2;Appartement;32;1;33.63;3033
26613;2;Appartement;55;3;55.53;3028
26614;2;Appartement;86;4;86.87;3036
26615;2;Appartement;76;4;78.85;3036
26616;2;Appartement;58;3;71.07;3040
26617;2;Appartement;57;3;57;3036
26618;2;Appartement;39;2;39.91;3033
26619;2;Appartement;69;3;67.31;3033
26620;2;Appartement;63;4;70.45;3032
26621;2;Appartement;59;3;58.06;3032
26622;2;Appartement;20;1;18.09;3030
26623;2;Appartement;73;4;67.15;3032
26624;2;Appartement;62;4;60.76;3032
26625;2;Appartement;26;1;25.98;3033
26626;2;Appartement;67;3;66.42;3032
26627;2;Appartement;48;2;47.7;3033
26628;2;Appartement;35;2;39.24;3041
26629;2;Appartement;57;3;54;3030
26630;2;Appartement;60;3;60.86;3033
26631;2;Appartement;20;1;10.2;3028
26632;2;Appartement;53;3;46.58;3037
26633;2;Appartement;57;3;59.86;3028
26634;2;Appartement;36;2;36.25;3029
26635;2;Appartement;37;2;38.35;3034
26636;2;Appartement;50;2;49.7;3030
26637;2;Appartement;50;3;51.1;3033
26638;1;Maison;86;4;86.73;3028
26639;2;Appartement;70;3;68.26;3034
26640;2;Appartement;67;4;69.83;3028
26641;2;Appartement;23;1;23.57;3034
26642;2;Appartement;68;3;67.33;3035
