Code Domaine,Domaine,Code zone (FAO),Zone,Code ?l?ment,?l?ment,Code Produit,Produit,Code ann?e,Ann?e,Unit?,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5911","Exportations - Quantit?","2514","Ma?s et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5301","Disponibilit? int?rieure","2514","Ma?s et produits","2017","2017","Milliers de tonnes","475","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5521","Aliments pour animaux","2514","Ma?s et produits","2017","2017","Milliers de tonnes","249","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5123","Pertes","2514","Ma?s et produits","2017","2017","Milliers de tonnes","4","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5154","Autres utilisations (non alimentaire)","2514","Ma?s et produits","2017","2017","Milliers de tonnes","14","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5142","Nourriture","2514","Ma?s et produits","2017","2017","Milliers de tonnes","200","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2514","Ma?s et produits","2017","2017","kg","6.26","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","664","Disponibilit? alimentaire (Kcal/personne/jour)","2514","Ma?s et produits","2017","2017","Kcal/personne/jour","45","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2514","Ma?s et produits","2017","2017","g/personne/jour","1.04","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2514","Ma?s et produits","2017","2017","g/personne/jour","0.15","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5511","Production","2515","Seigle et produits","2017","2017","Milliers de tonnes","4","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5611","Importations - Quantit?","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5072","Variation de stock","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5911","Exportations - Quantit?","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5301","Disponibilit? int?rieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","4","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5521","Aliments pour animaux","2515","Seigle et produits","2017","2017","Milliers de tonnes","4","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5123","Pertes","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5142","Nourriture","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2515","Seigle et produits","2017","2017","kg","0","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","664","Disponibilit? alimentaire (Kcal/personne/jour)","2515","Seigle et produits","2017","2017","Kcal/personne/jour","0","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2515","Seigle et produits","2017","2017","g/personne/jour","0","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2515","Seigle et produits","2017","2017","g/personne/jour","0","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5511","Production","2516","Avoine","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5611","Importations - Quantit?","2516","Avoine","2017","2017","Milliers de tonnes","4","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5072","Variation de stock","2516","Avoine","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5911","Exportations - Quantit?","2516","Avoine","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5301","Disponibilit? int?rieure","2516","Avoine","2017","2017","Milliers de tonnes","4","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5521","Aliments pour animaux","2516","Avoine","2017","2017","Milliers de tonnes","1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5123","Pertes","2516","Avoine","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5142","Nourriture","2516","Avoine","2017","2017","Milliers de tonnes","3","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2516","Avoine","2017","2017","kg","0.11","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","664","Disponibilit? alimentaire (Kcal/personne/jour)","2516","Avoine","2017","2017","Kcal/personne/jour","1","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2516","Avoine","2017","2017","g/personne/jour","0.03","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2516","Avoine","2017","2017","g/personne/jour","0.01","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5511","Production","2517","Millet et produits","2017","2017","Milliers de tonnes","7","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5611","Importations - Quantit?","2517","Millet et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5072","Variation de stock","2517","Millet et produits","2017","2017","Milliers de tonnes","1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5301","Disponibilit? int?rieure","2517","Millet et produits","2017","2017","Milliers de tonnes","6","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5521","Aliments pour animaux","2517","Millet et produits","2017","2017","Milliers de tonnes","5","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5123","Pertes","2517","Millet et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5511","Production","2518","Sorgho et produits","2017","2017","Milliers de tonnes","7","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5611","Importations - Quantit?","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5072","Variation de stock","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5301","Disponibilit? int?rieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","7","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5521","Aliments pour animaux","2518","Sorgho et produits","2017","2017","Milliers de tonnes","7","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5123","Pertes","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5142","Nourriture","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2518","Sorgho et produits","2017","2017","kg","0","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","664","Disponibilit? alimentaire (Kcal/personne/jour)","2518","Sorgho et produits","2017","2017","Kcal/personne/jour","0","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2518","Sorgho et produits","2017","2017","g/personne/jour","0","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2518","Sorgho et produits","2017","2017","g/personne/jour","0","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5511","Production","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","14","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5611","Importations - Quantit?","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5072","Variation de stock","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5301","Disponibilit? int?rieure","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","15","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5521","Aliments pour animaux","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","0","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5123","Pertes","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","14","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","5142","Nourriture","2520","C?r?ales, Autres","2017","2017","Milliers de tonnes","1","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2520","C?r?ales, Autres","2017","2017","kg","0.04","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","664","Disponibilit? alimentaire (Kcal/personne/jour)","2520","C?r?ales, Autres","2017","2017","Kcal/personne/jour","3","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2520","C?r?ales, Autres","2017","2017","g/personne/jour","0.09","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","235","Ouzb?kistan","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2520","C?r?ales, Autres","2017","2017","g/personne/jour","0.01","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","5511","Production","2511","Bl? et produits","2017","2017","Milliers de tonnes","26685","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","5611","Importations - Quantit?","2511","Bl? et produits","2017","2017","Milliers de tonnes","6","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","5072","Variation de stock","2511","Bl? et produits","2017","2017","Milliers de tonnes","1117","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","5911","Exportations - Quantit?","2511","Bl? et produits","2017","2017","Milliers de tonnes","425","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","5301","Disponibilit? int?rieure","2511","Bl? et produits","2017","2017","Milliers de tonnes","25149","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","5521","Aliments pour animaux","2511","Bl? et produits","2017","2017","Milliers de tonnes","533","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","5123","Pertes","2511","Bl? et produits","2017","2017","Milliers de tonnes","667","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","5154","Autres utilisations (non alimentaire)","2511","Bl? et produits","2017","2017","Milliers de tonnes","6","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","5142","Nourriture","2511","Bl? et produits","2017","2017","Milliers de tonnes","22469","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","645","Disponibilit? alimentaire en quantit? (kg/personne/an)","2511","Bl? et produits","2017","2017","kg","108.07","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","664","Disponibilit? alimentaire (Kcal/personne/jour)","2511","Bl? et produits","2017","2017","Kcal/personne/jour","909","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","674","Disponibilit? de prot?ines en quantit? (g/personne/jour)","2511","Bl? et produits","2017","2017","g/personne/jour","23.72","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","684","Disponibilit? de mati?re grasse en quantit? (g/personne/jour)","2511","Bl? et produits","2017","2017","g/personne/jour","4.55","Fc","Donn?e calcul?e"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","5511","Production","2807","Riz et produits","2017","2017","Milliers de tonnes","11175","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","5611","Importations - Quantit?","2807","Riz et produits","2017","2017","Milliers de tonnes","12","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","5072","Variation de stock","2807","Riz et produits","2017","2017","Milliers de tonnes","1343","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","5911","Exportations - Quantit?","2807","Riz et produits","2017","2017","Milliers de tonnes","4585","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","5301","Disponibilit? int?rieure","2807","Riz et produits","2017","2017","Milliers de tonnes","5259","S","Donn?es standardis?es"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","5521","Aliments pour animaux","2807","Riz et produits","2017","2017","Milliers de tonnes","10","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","5123","Pertes","2807","Riz et produits","2017","2017","Milliers de tonnes","441","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
"FBS","Bilans Alimentaires (2010-)","165","Pakistan","5154","Autres utilisations (non alimentaire)","2807","Riz et produits","2017","2017","Milliers de tonnes","378","Im","Donn?es de la FAO bas?es sur une m?thodologie d'imputation"
